time,zmp_x,zmp_y,zmp_z,cmp_x,cmp_y,cmp_z,cp_x,cp_y,cp_z
3.0180000000000002,-0.04785102656126115,0.006716792010395426,0.0,-0.5053602849446313,0.021380627889834965,0.0,-0.003184370817339197,0.0008605371091202727,0.0
3.0380000000000003,-0.0480119435538505,0.006717028436824287,0.0,-0.5055008485100784,0.02138448675812569,0.0,-0.003184369558073391,0.0008605370044843245,0.0
3.0580000000000003,-0.047792333985582525,0.006715434423401384,0.0,-0.5053077356887316,0.021380540654970765,0.0,-0.003184368374037215,0.0008605369023146799,0.0
3.079,-0.04739749718083432,0.006706217064320536,0.0,-0.5049597666943689,0.02138155932763542,0.0,-0.0031843672095550573,0.0008605367977277257,0.0
3.099,-0.047124957256626854,0.006704794649336903,0.0,-0.5047211492891701,0.021376817149146674,0.0,-0.003184366173379315,0.0008605367007141019,0.0
3.119,-0.04707226885677028,0.006712413189176692,0.0,-0.5046797088521585,0.02135934386679393,0.0,-0.0031843652061473832,0.0008605366062546974,0.0
3.1390000000000002,-0.04719280734949079,0.0067134714656203204,0.0,-0.5047856688927469,0.021361796669726527,0.0,-0.003184364305732715,0.0008605365143691315,0.0
3.1590000000000003,-0.047375563464247795,0.0067148726446419164,0.0,-0.5049430115377952,0.021371771805354187,0.0,-0.003184363469989221,0.0008605364250727118,0.0
3.1790000000000003,-0.04750695582584198,0.006715782365611377,0.0,-0.5050579724793274,0.02137419010242455,0.0,-0.0031843626967579517,0.0008605363383767089,0.0
3.1990000000000003,-0.04753238159494975,0.00671569838390787,0.0,-0.5050804544953865,0.021375359751864033,0.0,-0.0031843619838735934,0.0008605362542884534,0.0
3.22,-0.04746595698588796,0.006715206994245427,0.0,-0.5050221153897013,0.02137452259165299,0.0,-0.0031843612979234976,0.0008605361688062789,0.0
3.24,-0.04737532407672806,0.006714991188158029,0.0,-0.5049426517428254,0.02137243053546278,0.0,-0.0031843607019844114,0.0008605360900712736,0.0
3.2600000000000002,-0.04731463428070134,0.00671513573410439,0.0,-0.504889130022073,0.021370510459982506,0.0,-0.003184360159806832,0.0008605360139439861,0.0
3.2800000000000002,-0.04730762895874464,0.006715262511712663,0.0,-0.5048861478296303,0.02136373580216809,0.0,-0.0031843596692549595,0.0008605359404176452,0.0
3.3000000000000003,-0.047333549774968765,0.006708092540348289,0.0,-0.5049045139643321,0.02138109886257734,0.0,-0.003184359228211904,0.0008605358694823012,0.0
3.3200000000000003,-0.04738462423111932,0.006715518985118025,0.0,-0.5049511614536453,0.021373673164726128,0.0,-0.003184358834583722,0.0008605358011251141,0.0
3.341,-0.047414525948787464,0.006715876881190959,0.0,-0.5049773844719538,0.021374221231081538,0.0,-0.003184358470042389,0.0008605357321076346,0.0
3.361,-0.04741631352058808,0.00671612379386174,0.0,-0.5049788364026053,0.02137405436377902,0.0,-0.0031843581671831766,0.0008605356689837969,0.0
3.3810000000000002,-0.04739873720628338,0.006716312192838615,0.0,-0.5049633903935198,0.021373431419741445,0.0,-0.003184357905528273,0.0008605356083821727,0.0
3.4010000000000002,-0.047376832622777,0.006716560490133259,0.0,-0.5049441807285231,0.02137261030167013,0.0,-0.0031843576831090746,0.0008605355502794488,0.0
3.4210000000000003,-0.04736363459781834,0.006717016297597416,0.0,-0.5049322013591249,0.021371556093278402,0.0,-0.003184357497994555,0.000860535494650044,0.0
3.4410000000000003,-0.047364282254594124,0.006717143772357519,0.0,-0.5049359629290234,0.021364800453413896,0.0,-0.003184357348293293,0.0008605354414662549,0.0
3.462,-0.047373816523879064,0.006717405448143171,0.0,-0.5049443565035275,0.021364983181003883,0.0,-0.0031843572271968556,0.000860535388222873,0.0
3.482,-0.04737692002137098,0.006710001509126481,0.0,-0.5049425242758655,0.021382159435640667,0.0,-0.0031843571443563898,0.0008605353399577703,0.0
3.5020000000000002,-0.04738949575754758,0.006717242816593829,0.0,-0.5049554290652012,0.02137387847956548,0.0,-0.003184357091422795,0.0008605352940420754,0.0
3.5220000000000002,-0.047389181460231446,0.006717500864163703,0.0,-0.5049551400361753,0.02137368700132168,0.0,-0.003184357066681405,0.0008605352504407871,0.0
3.5420000000000003,-0.04738456843757679,0.006717778528825819,0.0,-0.5049510727162007,0.02137331293199754,0.0,-0.003184357068464137,0.0008605352091173825,0.0
3.5620000000000003,-0.04737938895229171,0.0067181361866028326,0.0,-0.5049464511751506,0.02137279141025286,0.0,-0.003184357095150288,0.0008605351700339897,0.0
3.5820000000000003,-0.0473765883282393,0.006718648645929336,0.0,-0.5049436166000429,0.021371902711301308,0.0,-0.0031843571451671076,0.0008605351331513881,0.0
3.603,-0.04737698728129679,0.006718856880131754,0.0,-0.5049439808375873,0.021371925952598684,0.0,-0.003184357221127208,0.000860535096749069,0.0
3.623,-0.04738044835807833,0.006718971150962659,0.0,-0.504950320027987,0.02136510034338096,0.0,-0.0031843573142599285,0.0008605350642506714,0.0
3.6430000000000002,-0.04737538482576096,0.006711473356158054,0.0,-0.5049410992431248,0.021382376005500435,0.0,-0.0031843574262267554,0.0008605350338266219,0.0
3.6630000000000003,-0.04738318442976268,0.006718740296577867,0.0,-0.5049499576582138,0.02137389044136488,0.0,-0.0031843575556524655,0.0008605350054334989,0.0
3.6830000000000003,-0.047382964659421566,0.006719002721521506,0.0,-0.5049497573186128,0.021373704556676833,0.0,-0.0031843577012106764,0.000860534979027137,0.0
3.7030000000000003,-0.04738179966862977,0.006719310665245258,0.0,-0.5049487204125568,0.021373390543219756,0.0,-0.0031843578616236844,0.0008605349545625896,0.0
3.724,-0.047380542469099306,0.006719503894283513,0.0,-0.5049476310679241,0.02137338420336202,0.0,-0.0031843580447003753,0.0008605349309148906,0.0
3.744,-0.04738002605255649,0.00671989382160399,0.0,-0.5049470919228015,0.021372944128441554,0.0,-0.0031843582317750484,0.0008605349102881667,0.0
3.7640000000000002,-0.04738028742041562,0.006720427696524079,0.0,-0.5049469175872109,0.021372087578690836,0.0,-0.003184358430104624,0.0008605348914627947,0.0
3.7840000000000003,-0.047382001304093695,0.006720511497439846,0.0,-0.5049518520586479,0.02136513252707462,0.0,-0.0031843586386045807,0.0008605348743918175,0.0
3.8040000000000003,-0.04737490118373352,0.006712959097121788,0.0,-0.5049406712710087,0.021382615534338463,0.0,-0.0031843588562367334,0.0008605348590279967,0.0
3.8240000000000003,-0.04738174559424017,0.0067202764208585085,0.0,-0.504948762180586,0.021373992978789877,0.0,-0.003184359082008485,0.0008605348453238357,0.0
3.845,-0.04738165563880712,0.0067204755815425885,0.0,-0.5049486911158585,0.021374008223601835,0.0,-0.0031843593267927186,0.0008605348326685388,0.0
3.865,-0.04738138730780998,0.006720741414862795,0.0,-0.5049484537837152,0.02137382103374849,0.0,-0.0031843595663360864,0.0008605348222176036,0.0
3.8850000000000002,-0.04738114875913765,0.006721056068894454,0.0,-0.5049482294482028,0.02137352356843154,0.0,-0.003184359811265346,0.0008605348132807469,0.0
3.9050000000000002,-0.047381088388520454,0.006721452986866879,0.0,-0.5049480801717844,0.021373085513774457,0.0,-0.003184360060764478,0.0008605348058101788,0.0
3.9250000000000003,-0.04738122890546697,0.0067219908389579055,0.0,-0.5049477809654599,0.02137220572488426,0.0,-0.0031843603140587727,0.0008605347997582122,0.0
3.9450000000000003,-0.04738251767309296,0.006722054589249563,0.0,-0.5049524698720427,0.021365148130149735,0.0,-0.003184360570413935,0.000860534795077296,0.0
3.9650000000000003,-0.047374860583416806,0.006714454409710183,0.0,-0.5049406340428544,0.021382860638342313,0.0,-0.0031843608291350204,0.0008605347917200737,0.0
3.986,-0.04737493503325568,0.006714650064651913,0.0,-0.504940699867679,0.021382893824713933,0.0,-0.003184361102620588,0.0008605347895680765,0.0
4.006,-0.04724898438915151,0.025821373137724174,0.0,-0.5055901902176991,0.042847295004266484,0.0,-0.003184361364180102,0.0008605347887774449,0.0
4.027,-0.04390690246916847,0.09134827736815762,0.0,-0.5029340412941309,0.10039175287992301,0.0,-0.0031843616393231653,0.0008605347892174314,0.0
4.048,-0.04709724209243523,0.08365119025394889,0.0,-0.5056934291514611,0.09238011930757073,0.0,-0.003184361914363599,0.000860534790906089,0.0
4.0680000000000005,-0.04870645589227296,0.0683631289484686,0.0,-0.5069713769451141,0.07921790936024595,0.0,-0.0031843621756714965,0.0008605347936268455,0.0
4.089,-0.04836935701038663,0.06803598492742353,0.0,-0.5066791596134053,0.07909311144727005,0.0,-0.0031843624488487312,0.0008605347976015684,0.0
4.11,-0.04751315482138741,0.07143212969184919,0.0,-0.50597164615231,0.08211221953874451,0.0,-0.0031843627202964783,0.000860534802670637,0.0
4.131,-0.04658288191591573,0.07185412120112034,0.0,-0.5051607443024364,0.08248768284097158,0.0,-0.0031843629895392522,0.0008605348087830373,0.0
4.152,-0.04618192319703766,0.07090699731772653,0.0,-0.5047964100621686,0.0816868626739223,0.0,-0.0031843632561375027,0.00086053481588842,0.0
4.173,-0.046345612577738435,0.07064597488436461,0.0,-0.5049368841135359,0.08152596910317787,0.0,-0.003184363519686269,0.0008605348239371886,0.0
4.1930000000000005,-0.04681927052455373,0.07078227307905187,0.0,-0.505352295369609,0.08172566783185437,0.0,-0.0031843637675094934,0.0008605348324350738,0.0
4.214,-0.04739247868783928,0.07095339661973052,0.0,-0.5058539797433577,0.08190471004346236,0.0,-0.003184364024062312,0.000860534842185727,0.0
4.235,-0.04757028874756372,0.07087340384613865,0.0,-0.5060051994929711,0.08185482103679696,0.0,-0.0031843642765588165,0.0008605348527379644,0.0
4.256,-0.04735002585770395,0.0708495712213276,0.0,-0.505813138188875,0.08188482177772105,0.0,-0.00318436452471762,0.0008605348640454178,0.0
4.277,-0.04704502946782359,0.07072253652989144,0.0,-0.505545891795964,0.08184535829590518,0.0,-0.003184364768285265,0.0008605348760626175,0.0
4.298,-0.04682917551713689,0.07063461134606339,0.0,-0.505359382862722,0.08184202248593357,0.0,-0.0031843650070351105,0.0008605348887449995,0.0
4.3180000000000005,-0.04678738347987947,0.07057021619178858,0.0,-0.5053261569584068,0.08186226969657563,0.0,-0.003184365229752457,0.000860534901401953,0.0
4.339,-0.04688307136106605,0.0704894430209276,0.0,-0.5054138521004653,0.08187889289276118,0.0,-0.0031843654585385164,0.000860534915258136,0.0
4.36,-0.04701998957043232,0.07039832104705629,0.0,-0.5055379895532996,0.08189056709864034,0.0,-0.0031843656819816727,0.0008605349296534697,0.0
4.381,-0.04710824573271678,0.07029516280915403,0.0,-0.5056198124236589,0.0818960665012122,0.0,-0.0031843658999489003,0.0008605349445471677,0.0
4.402,-0.04710728594858305,0.07019351868609786,0.0,-0.5056237543601407,0.08190411796694394,0.0,-0.0031843661123280415,0.0008605349598994767,0.0
4.423,-0.04695684253680117,0.07037259483728502,0.0,-0.5055095851689156,0.08204796394075804,0.0,-0.003184366319026561,0.0008605349756716215,0.0
4.4430000000000005,-0.04684053805986959,0.07031559082243187,0.0,-0.505391499348848,0.08198827487124719,0.0,-0.003184366510533154,0.0008605349910485342,0.0
4.464,-0.04684467611425335,0.07025264447363458,0.0,-0.5053914511370313,0.08192609426036586,0.0,-0.0031843667059439197,0.0008605350075325948,0.0
4.485,-0.04692546764348313,0.07026391836369175,0.0,-0.505459194785056,0.08192654224687565,0.0,-0.0031843668955053505,0.0008605350243280783,0.0
4.506,-0.047642773820122705,0.04750554278671824,0.0,-0.505699740624101,0.05751899099289028,0.0,-0.003184367079192316,0.0008605350414003308,0.0
4.527,-0.048174602993198284,-0.008651959256650901,0.0,-0.505412857820726,0.00748124960537487,0.0,-0.0031843672569942453,0.0008605350587157038,0.0
4.548,-0.047593951245625724,-0.008617899040813008,0.0,-0.5049419524718275,0.008019059719905786,0.0,-0.0031843674289142184,0.0008605350762416204,0.0
4.5680000000000005,-0.046743199156677094,0.006643994900010095,0.0,-0.5044143753616152,0.022012361819631676,0.0,-0.003184367587193374,0.0008605350930998436,0.0
4.589,-0.046677159003146666,0.010171045720408932,0.0,-0.5043991281173672,0.025220368142324253,0.0,-0.003184367747685886,0.0008605351109468742,0.0
4.61,-0.047170845038591216,0.006456087222327151,0.0,-0.5047759446624926,0.021866823125202436,0.0,-0.0031843679023764674,0.000860535128914342,0.0
4.631,-0.047576482982907876,0.00480161119092204,0.0,-0.5051198661512191,0.020417291246453483,0.0,-0.003184368051313462,0.0008605351469737922,0.0
4.652,-0.047679319838908496,0.005490582246469448,0.0,-0.5052152476516535,0.021075602407175178,0.0,-0.0031843681945546765,0.0008605351650978023,0.0
4.673,-0.0475660470983719,0.006035811282058123,0.0,-0.5051248346867916,0.021593083802214443,0.0,-0.0031843683321666387,0.0008605351832599672,0.0
4.6930000000000005,-0.047363503292571156,0.005944722906599893,0.0,-0.5049477112939534,0.021535300742409624,0.0,-0.0031843684580601457,0.0008605352005695103,0.0
4.714,-0.04718947961868732,0.005738184489655721,0.0,-0.5047948458565578,0.021375179723440052,0.0,-0.0031843685849029376,0.0008605352187339732,0.0
4.735,-0.047129612035259706,0.005699160218399118,0.0,-0.504743045945636,0.02137009120935948,0.0,-0.0031843687063566883,0.0008605352368645772,0.0
4.756,-0.04718564223094386,0.0057105439182318736,0.0,-0.5047941115246883,0.0214095134284033,0.0,-0.003184368822515441,0.0008605352549389252,0.0
4.777,-0.047288122141984495,0.005694875627628492,0.0,-0.5048851867800064,0.021425501496316904,0.0,-0.0031843689334786662,0.0008605352729355886,0.0
4.798,-0.047361547016196874,0.0056484849917815385,0.0,-0.5049504363595031,0.021415440666141126,0.0,-0.0031843690393506545,0.0008605352908341001,0.0
4.8180000000000005,-0.04737082326188106,0.005615015428068272,0.0,-0.5049598100572475,0.021412583151410407,0.0,-0.003184369135547014,0.0008605353077712105,0.0
4.839,-0.04732983510529666,0.005582373777090271,0.0,-0.5049253078329328,0.02141252055787054,0.0,-0.0031843692317951987,0.0008605353254227792,0.0
4.86,-0.047282480332950565,0.005656427116439208,0.0,-0.5048961884623364,0.02145998285491402,0.0,-0.0031843693232829298,0.0008605353429213476,0.0
4.881,-0.0472313496593599,0.005703405454822508,0.0,-0.504835667657864,0.02143515147375935,0.0,-0.003184369410128405,0.000860535360250183,0.0
4.902,-0.04724195743978141,0.005739841320395607,0.0,-0.5048393414854773,0.021409942034637756,0.0,-0.00318436949245212,0.0008605353773934322,0.0
4.923,-0.047209851224741736,0.005758395413244269,0.0,-0.5048341110785235,0.021458908465469793,0.0,-0.0031843695703765687,0.0008605353943361199,0.0
4.9430000000000005,-0.047178913140903764,0.005733023783710748,0.0,-0.5047864512567685,0.021433895025209978,0.0,-0.0031843696406137502,0.00086053541027267,0.0
4.964,-0.047205960040818784,0.005706396450764505,0.0,-0.5048086581180801,0.021411659407713193,0.0,-0.00318436971030754,0.0008605354267840032,0.0
4.985,-0.04727745712825899,0.005703332755519947,0.0,-0.5048710936718259,0.021411029714872704,0.0,-0.0031843697759710967,0.0008605354430556424,0.0
5.006,-0.04733182047512032,0.005709851517599641,0.0,-0.5049182547828003,0.021417147729699167,0.0,-0.0031843698377307644,0.0008605354590759491,0.0
5.027,-0.04734258103311733,0.005712939126450717,0.0,-0.5049275738264173,0.021419849417577984,0.0,-0.0031843698957131085,0.000860535474834125,0.0
5.048,-0.04731785567089371,0.0057101932341813415,0.0,-0.5049058618536677,0.021417900498712165,0.0,-0.0031843699500445194,0.0008605354903201362,0.0
5.0680000000000005,-0.04728585488374981,0.0057065581436396215,0.0,-0.5048779324382466,0.021415242217970983,0.0,-0.003184369998509748,0.0008605355048071985,0.0
5.089,-0.047266244774408044,0.00570539972629834,0.0,-0.5048609163756911,0.021414687986110376,0.0,-0.0031843700460757554,0.0008605355197357761,0.0
5.11,-0.04726812341565081,0.0057061451236850354,0.0,-0.5048626015333904,0.021415878200775163,0.0,-0.003184370090360783,0.0008605355343669537,0.0
5.131,-0.047283076101136336,0.005706300821492834,0.0,-0.5048756238050025,0.021416796971508546,0.0,-0.003184370131488263,0.000860535548693592,0.0
5.152,-0.04729737092318309,0.005705060363152112,0.0,-0.5048880359978821,0.021416614623781482,0.0,-0.0031843701695803174,0.0008605355627092554,0.0
5.173,-0.04730232229024918,0.005703323324849029,0.0,-0.5048922873718896,0.021415881044418352,0.0,-0.0031843702047576303,0.0008605355764081659,0.0
5.1930000000000005,-0.047298335470306804,0.005702094707824215,0.0,-0.5048887554804575,0.021415358581043948,0.0,-0.003184370235658895,0.0008605355891555818,0.0
5.214,-0.047290516628793834,0.005701394473784595,0.0,-0.5048819129480725,0.021415206573116633,0.0,-0.003184370265486853,0.0008605356022219101,0.0
5.235,-0.04728496639096158,0.005700905254769638,0.0,-0.5048770684801209,0.02141526323737846,0.0,-0.003184370292746106,0.0008605356149581808,0.0
5.256,-0.04728430649508239,0.005700281535016421,0.0,-0.5048764794655977,0.02141529565180543,0.0,-0.0031843703175499587,0.0008605356273610634,0.0
5.277,-0.04728731039191853,0.005699351125323902,0.0,-0.5048790068937674,0.021415162802396404,0.0,-0.003184370340009522,0.0008605356394278304,0.0
5.298,-0.047290756461555034,0.005698303872901286,0.0,-0.5048819978748277,0.02141487071845815,0.0,-0.0031843703602336703,0.0008605356511562716,0.0
5.3180000000000005,-0.047292366138583786,0.005697681192935173,0.0,-0.5048833725707981,0.02141484690908275,0.0,-0.0031843703775139283,0.0008605356620101736,0.0
5.339,-0.04729191132479028,0.005697077389712891,0.0,-0.5048829388608944,0.02141477568505371,0.0,-0.0031843703936783397,0.0008605356730737856,0.0
5.36,-0.04729018015284515,0.005696378338563995,0.0,-0.5048814102876217,0.021414618302573095,0.0,-0.0031843704079146024,0.0008605356837956544,0.0
5.381,-0.04728864403258677,0.0056956376999514145,0.0,-0.5048800452965031,0.021414436265530336,0.0,-0.003184370420321791,0.0008605356941755614,0.0
5.402,-0.04728812444784573,0.0056949466499889,0.0,-0.5048795790252812,0.021414300226075923,0.0,-0.0031843704309964236,0.0008605357042137616,0.0
5.423,-0.04728858781467853,0.005694305640041915,0.0,-0.5048799535318457,0.021414206038491347,0.0,-0.0031843704400322794,0.0008605357139109761,0.0
5.4430000000000005,-0.04728932362084028,0.0056936942590401045,0.0,-0.5048805822725194,0.021414114070941032,0.0,-0.0031843704471977057,0.0008605357228304036,0.0
5.464,-0.047289832244410614,0.005693023618406262,0.0,-0.5048809944600184,0.021413986268257707,0.0,-0.003184370453294266,0.0008605357318654162,0.0
5.485,-0.04728980678035657,0.005692342701959388,0.0,-0.5048809482680386,0.02141383427678796,0.0,-0.0031843704580133488,0.0008605357405638463,0.0
5.506,-0.0472894039397409,0.005691676455588684,0.0,-0.5048805800727987,0.021413685512100048,0.0,-0.0031843704614380433,0.0008605357489279599,0.0
5.527,-0.04728897396946373,0.005691037784865333,0.0,-0.5048801823434619,0.021413549120683696,0.0,-0.003184370463648714,0.0008605357569603317,0.0
5.548,-0.04728868653710831,0.005690410356256825,0.0,-0.5048799664938758,0.02141342599194732,0.0,-0.0031843704647230553,0.000860535764663891,0.0
5.5680000000000005,-0.04728870534201042,0.005689821968279641,0.0,-0.504879960543621,0.021413309172377243,0.0,-0.003184370464758372,0.0008605357716978528,0.0
5.589,-0.047288835253151966,0.005689205288073341,0.0,-0.5048800546706056,0.021413180896493383,0.0,-0.003184370463827662,0.0008605357787690206,0.0
5.61,-0.047288953778361384,0.0056885624165995685,0.0,-0.5048801280351408,0.021413025777206975,0.0,-0.0031843704619740907,0.0008605357855217583,0.0
5.631,-0.047289105679067724,0.005687729072918184,0.0,-0.5048802400413039,0.021412751073492005,0.0,-0.0031843704592647206,0.0008605357919601315,0.0
5.652,-0.0472892457502936,0.0056868779096125935,0.0,-0.5048803321372475,0.021412489447398826,0.0,-0.003184370455763951,0.0008605357980884447,0.0
5.673,-0.047289310424055014,0.005686101841106816,0.0,-0.5048803725739179,0.021412328037547425,0.0,-0.003184370451533622,0.0008605358039112433,0.0
5.6930000000000005,-0.04728927575219467,0.005685389774099985,0.0,-0.5048803192322313,0.02141223555605238,0.0,-0.0031843704468806776,0.0008605358091770559,0.0
5.714,-0.04728913304200481,0.0056846255533825685,0.0,-0.5048801666956336,0.02141215653561541,0.0,-0.003184370441394416,0.0008605358144172666,0.0
5.735,-0.04728902416111738,0.005683774656118469,0.0,-0.5048799922514835,0.021412037558252828,0.0,-0.0031843704353463516,0.0008605358193665427,0.0
5.756,-0.04728892167336242,0.005682829613892515,0.0,-0.5048798646201084,0.021411887978146592,0.0,-0.0031843704287884307,0.000860535824030244,0.0
5.777,-0.04728887939173527,0.005681889937234226,0.0,-0.5048798173262916,0.021411779216893224,0.0,-0.003184370421770247,0.0008605358284138289,0.0
5.798,-0.047288883809251066,0.005680971987204992,0.0,-0.5048797853669317,0.021411777286855647,0.0,-0.0031843704143390467,0.0008605358325229005,0.0
5.8180000000000005,-0.047288855322403414,0.005679823648164061,0.0,-0.504879729981796,0.021411593593606056,0.0,-0.003184370406918899,0.0008605358361863481,0.0
5.839,-0.047288785625974314,0.005678534627838553,0.0,-0.5048796306825919,0.021411376554977945,0.0,-0.0031843703988089136,0.0008605358397761611,0.0
5.86,-0.04728855991652031,0.005677198006744977,0.0,-0.5048794278815151,0.02141132117421636,0.0,-0.0031843703904123324,0.0008605358431087697,0.0
5.881,-0.047287217453415825,0.005676403754158017,0.0,-0.5048782473509806,0.02141226967995863,0.0,-0.003184370381767709,0.0008605358461902389,0.0
5.902,-0.047286511690230154,0.005673727818382134,0.0,-0.504877644587239,0.021411958159222987,0.0,-0.003184370372911566,0.0008605358490267192,0.0
5.923,-0.04728684521492394,0.005669983265512293,0.0,-0.504877940736315,0.021410953626501056,0.0,-0.0031843703638783434,0.000860535851624433,0.0
5.9430000000000005,-0.04728772741647472,0.005666742554055181,0.0,-0.5048787141959586,0.021410398192455292,0.0,-0.0031843703551404866,0.0008605358538822371,0.0
5.964,-0.04728849504388055,0.0056638857027640965,0.0,-0.5048794674031121,0.021410344290676862,0.0,-0.0031843703458537044,0.000860535856031949,0.0
5.985,-0.04728874535179512,0.005661098144310794,0.0,-0.5048797022910158,0.021410387585645552,0.0,-0.0031843703364806057,0.0008605358579615839,0.0
6.006,-0.04728831875576607,0.005657891454106686,0.0,-0.5048793535894042,0.021410172555640566,0.0,-0.003184370327048329,0.0008605358596775477,0.0
6.027,-0.047287585326587514,0.005654507300845689,0.0,-0.5048787278600607,0.021409936182097314,0.0,-0.0031843703175822966,0.0008605358611862594,0.0
6.048,-0.04728700607333496,0.0056509946121407134,0.0,-0.5048782535999219,0.021409726384761733,0.0,-0.0031843703081063327,0.0008605358624941444,0.0
